source_crop_id,source_split,source_image_id,source_image_path,annotation_id,label,bbox_x,bbox_y,bbox_width,bbox_height,bbox_area,crop_width,crop_height,padding,source_crop_path
DJI_20250911105303_0300_V__1491,test,DJI_20250911105303_0300_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105303_0300_V.jpg,1491,isoladores,3091.6,935.68,49.1,205.82,10105.76,178,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/test/DJI_20250911105303_0300_V__1491__isoladores.png
DJI_20250911105303_0300_V__1492,test,DJI_20250911105303_0300_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105303_0300_V.jpg,1492,isoladores,2746.6,1018.0,39.4,203.4,8013.96,168,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/test/DJI_20250911105303_0300_V__1492__isoladores.png
DJI_20250911105303_0300_V__1495,test,DJI_20250911105303_0300_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105303_0300_V.jpg,1495,isoladores,2378.16,1051.75,41.0,217.0,8897.0,170,346,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/test/DJI_20250911105303_0300_V__1495__isoladores.png
DJI_20250911105200_0209_V__1036,val,DJI_20250911105200_0209_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0209_V.jpg,1036,isoladores,2657.7,1233.9,34.6,213.4,7383.64,164,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0209_V__1036__isoladores.png
DJI_20250911105200_0209_V__1038,val,DJI_20250911105200_0209_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0209_V.jpg,1038,isoladores,2733.0,1036.0,32.0,202.0,6464.0,160,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0209_V__1038__isoladores.png
DJI_20250911105200_0209_V__1040,val,DJI_20250911105200_0209_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0209_V.jpg,1040,isoladores,2789.69,822.16,28.0,204.0,5712.0,157,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0209_V__1040__isoladores.png
DJI_20250911105200_0210_V__1041,val,DJI_20250911105200_0210_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0210_V.jpg,1041,isoladores,2786.91,825.8,32.49,198.96,6464.21,162,328,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0210_V__1041__isoladores.png
DJI_20250911105200_0210_V__1042,val,DJI_20250911105200_0210_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0210_V.jpg,1042,isoladores,2647.4,1233.1,41.0,214.6,8798.6,170,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0210_V__1042__isoladores.png
DJI_20250911105200_0210_V__1045,val,DJI_20250911105200_0210_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105200_0210_V.jpg,1045,isoladores,2725.0,1022.0,34.0,219.0,7446.0,162,347,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105200_0210_V__1045__isoladores.png
DJI_20250911105201_0211_V__1046,val,DJI_20250911105201_0211_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105201_0211_V.jpg,1046,isoladores,2789.0,821.92,33.0,206.0,6798.0,161,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105201_0211_V__1046__isoladores.png
DJI_20250911105201_0211_V__1048,val,DJI_20250911105201_0211_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105201_0211_V.jpg,1048,isoladores,2643.6,1231.2,35.1,218.4,7665.84,164,347,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105201_0211_V__1048__isoladores.png
DJI_20250911105201_0211_V__1050,val,DJI_20250911105201_0211_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105201_0211_V.jpg,1050,isoladores,2726.81,1035.6,30.0,206.9,6207.0,159,336,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105201_0211_V__1050__isoladores.png
DJI_20250911105202_0212_V__1051,val,DJI_20250911105202_0212_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105202_0212_V.jpg,1051,isoladores,2793.32,823.62,30.68,205.68,6310.26,159,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105202_0212_V__1051__isoladores.png
DJI_20250911105202_0212_V__1053,val,DJI_20250911105202_0212_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105202_0212_V.jpg,1053,isoladores,2640.4,1237.4,34.4,211.3,7268.72,163,340,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105202_0212_V__1053__isoladores.png
DJI_20250911105202_0212_V__1055,val,DJI_20250911105202_0212_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105202_0212_V.jpg,1055,isoladores,2726.65,1033.12,30.0,206.98,6209.4,159,336,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105202_0212_V__1055__isoladores.png
DJI_20250911105203_0213_V__1056,val,DJI_20250911105203_0213_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0213_V.jpg,1056,isoladores,2635.17,1234.5,37.83,214.67,8120.97,166,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0213_V__1056__isoladores.png
DJI_20250911105203_0213_V__1057,val,DJI_20250911105203_0213_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0213_V.jpg,1057,isoladores,2794.0,824.0,34.0,205.0,6970.0,162,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0213_V__1057__isoladores.png
DJI_20250911105203_0213_V__1059,val,DJI_20250911105203_0213_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0213_V.jpg,1059,isoladores,2728.35,1038.0,29.0,204.6,5933.4,158,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0213_V__1059__isoladores.png
DJI_20250911105203_0214_V__1061,val,DJI_20250911105203_0214_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0214_V.jpg,1061,isoladores,2803.0,824.0,32.0,205.0,6560.0,160,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0214_V__1061__isoladores.png
DJI_20250911105203_0214_V__1063,val,DJI_20250911105203_0214_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0214_V.jpg,1063,isoladores,2632.0,1232.1,33.3,214.5,7142.85,162,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0214_V__1063__isoladores.png
DJI_20250911105203_0214_V__1064,val,DJI_20250911105203_0214_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105203_0214_V.jpg,1064,isoladores,2728.04,1038.04,30.0,201.76,6052.8,159,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105203_0214_V__1064__isoladores.png
DJI_20250911105204_0215_V__1066,val,DJI_20250911105204_0215_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105204_0215_V.jpg,1066,isoladores,2804.0,826.0,33.0,206.0,6798.0,161,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105204_0215_V__1066__isoladores.png
DJI_20250911105204_0215_V__1067,val,DJI_20250911105204_0215_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105204_0215_V.jpg,1067,isoladores,2725.0,1034.0,30.0,208.5,6255.0,158,337,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105204_0215_V__1067__isoladores.png
DJI_20250911105204_0215_V__1069,val,DJI_20250911105204_0215_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105204_0215_V.jpg,1069,isoladores,2625.5,1235.7,34.56,211.2,7299.07,164,340,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105204_0215_V__1069__isoladores.png
DJI_20250911105205_0216_V__1071,val,DJI_20250911105205_0216_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0216_V.jpg,1071,isoladores,2619.29,1233.2,35.71,214.35,7654.44,164,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0216_V__1071__isoladores.png
DJI_20250911105205_0216_V__1072,val,DJI_20250911105205_0216_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0216_V.jpg,1072,isoladores,2726.61,1038.2,31.79,204.3,6494.7,161,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0216_V__1072__isoladores.png
DJI_20250911105205_0216_V__1074,val,DJI_20250911105205_0216_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0216_V.jpg,1074,isoladores,2804.0,830.0,37.0,205.0,7585.0,165,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0216_V__1074__isoladores.png
DJI_20250911105205_0217_V__1077,val,DJI_20250911105205_0217_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0217_V.jpg,1077,isoladores,2728.75,1036.87,31.0,206.03,6386.93,160,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0217_V__1077__isoladores.png
DJI_20250911105205_0217_V__1079,val,DJI_20250911105205_0217_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0217_V.jpg,1079,isoladores,2616.0,1232.6,37.0,215.51,7973.87,165,345,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0217_V__1079__isoladores.png
DJI_20250911105205_0217_V__1080,val,DJI_20250911105205_0217_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105205_0217_V.jpg,1080,isoladores,2810.2,826.0,37.5,206.0,7725.0,166,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105205_0217_V__1080__isoladores.png
DJI_20250911105206_0218_V__1083,val,DJI_20250911105206_0218_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105206_0218_V.jpg,1083,isoladores,2610.32,1233.51,37.78,214.59,8107.21,167,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105206_0218_V__1083__isoladores.png
DJI_20250911105206_0218_V__1084,val,DJI_20250911105206_0218_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105206_0218_V.jpg,1084,isoladores,2818.0,833.2,34.5,202.15,6974.18,163,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105206_0218_V__1084__isoladores.png
DJI_20250911105206_0218_V__1085,val,DJI_20250911105206_0218_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105206_0218_V.jpg,1085,isoladores,2727.16,1039.33,33.0,205.0,6765.0,162,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105206_0218_V__1085__isoladores.png
DJI_20250911105207_0219_V__1086,val,DJI_20250911105207_0219_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0219_V.jpg,1086,isoladores,2822.9,829.98,34.0,206.72,7028.48,163,336,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0219_V__1086__isoladores.png
DJI_20250911105207_0219_V__1087,val,DJI_20250911105207_0219_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0219_V.jpg,1087,isoladores,2608.7,1233.74,38.7,213.96,8280.25,168,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0219_V__1087__isoladores.png
DJI_20250911105207_0219_V__1089,val,DJI_20250911105207_0219_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0219_V.jpg,1089,isoladores,2727.47,1037.91,34.0,210.0,7140.0,163,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0219_V__1089__isoladores.png
DJI_20250911105207_0220_V__1093,val,DJI_20250911105207_0220_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0220_V.jpg,1093,isoladores,2829.0,830.22,30.9,204.0,6303.6,159,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0220_V__1093__isoladores.png
DJI_20250911105207_0220_V__1094,val,DJI_20250911105207_0220_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0220_V.jpg,1094,isoladores,2606.0,1232.8,32.9,211.9,6971.51,161,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0220_V__1094__isoladores.png
DJI_20250911105207_0220_V__1095,val,DJI_20250911105207_0220_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105207_0220_V.jpg,1095,isoladores,2731.0,1038.7,30.0,203.78,6113.4,158,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105207_0220_V__1095__isoladores.png
DJI_20250911105208_0221_V__1096,val,DJI_20250911105208_0221_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105208_0221_V.jpg,1096,isoladores,2831.74,830.45,33.4,205.0,6847.0,163,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105208_0221_V__1096__isoladores.png
DJI_20250911105208_0221_V__1097,val,DJI_20250911105208_0221_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105208_0221_V.jpg,1097,isoladores,2602.0,1224.0,33.0,219.9,7256.7,161,348,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105208_0221_V__1097__isoladores.png
DJI_20250911105208_0221_V__1098,val,DJI_20250911105208_0221_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105208_0221_V.jpg,1098,isoladores,2729.0,1038.9,31.0,203.4,6305.4,159,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105208_0221_V__1098__isoladores.png
DJI_20250911105209_0222_V__1101,val,DJI_20250911105209_0222_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105209_0222_V.jpg,1101,isoladores,2597.12,1224.68,31.88,218.22,6956.85,160,347,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105209_0222_V__1101__isoladores.png
DJI_20250911105209_0222_V__1102,val,DJI_20250911105209_0222_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105209_0222_V.jpg,1102,isoladores,2727.0,1035.5,32.0,208.5,6672.0,160,337,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105209_0222_V__1102__isoladores.png
DJI_20250911105209_0222_V__1105,val,DJI_20250911105209_0222_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105209_0222_V.jpg,1105,isoladores,2834.66,831.9,34.0,203.33,6913.22,163,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105209_0222_V__1105__isoladores.png
DJI_20250911105210_0223_V__1106,val,DJI_20250911105210_0223_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0223_V.jpg,1106,isoladores,2591.0,1220.0,34.0,206.0,7004.0,162,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0223_V__1106__isoladores.png
DJI_20250911105210_0223_V__1107,val,DJI_20250911105210_0223_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0223_V.jpg,1107,isoladores,2726.0,1036.0,31.0,195.0,6045.0,159,323,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0223_V__1107__isoladores.png
DJI_20250911105210_0223_V__1109,val,DJI_20250911105210_0223_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0223_V.jpg,1109,isoladores,2840.0,832.0,31.0,192.0,5952.0,159,320,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0223_V__1109__isoladores.png
DJI_20250911105210_0224_V__1110,val,DJI_20250911105210_0224_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0224_V.jpg,1110,isoladores,2584.26,1224.3,34.74,213.96,7432.97,163,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0224_V__1110__isoladores.png
DJI_20250911105210_0224_V__1111,val,DJI_20250911105210_0224_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0224_V.jpg,1111,isoladores,2726.0,1037.1,32.0,205.4,6572.8,160,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0224_V__1111__isoladores.png
DJI_20250911105210_0224_V__1114,val,DJI_20250911105210_0224_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105210_0224_V.jpg,1114,isoladores,2842.9,834.0,30.1,200.9,6047.09,159,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105210_0224_V__1114__isoladores.png
DJI_20250911105211_0225_V__1115,val,DJI_20250911105211_0225_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105211_0225_V.jpg,1115,isoladores,2580.0,1226.4,32.0,214.8,6873.6,160,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105211_0225_V__1115__isoladores.png
DJI_20250911105211_0225_V__1116,val,DJI_20250911105211_0225_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105211_0225_V.jpg,1116,isoladores,2724.0,1035.3,33.0,207.6,6850.8,161,336,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105211_0225_V__1116__isoladores.png
DJI_20250911105211_0225_V__1118,val,DJI_20250911105211_0225_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105211_0225_V.jpg,1118,isoladores,2843.22,835.0,32.08,201.54,6465.4,161,330,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105211_0225_V__1118__isoladores.png
DJI_20250911105212_0226_V__1120,val,DJI_20250911105212_0226_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0226_V.jpg,1120,isoladores,2571.0,1224.3,36.0,214.6,7725.6,164,343,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0226_V__1120__isoladores.png
DJI_20250911105212_0226_V__1122,val,DJI_20250911105212_0226_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0226_V.jpg,1122,isoladores,2845.73,836.6,32.77,200.0,6554.0,162,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0226_V__1122__isoladores.png
DJI_20250911105212_0226_V__1123,val,DJI_20250911105212_0226_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0226_V.jpg,1123,isoladores,2724.0,1033.3,30.0,209.2,6276.0,158,338,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0226_V__1123__isoladores.png
DJI_20250911105212_0227_V__1126,val,DJI_20250911105212_0227_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0227_V.jpg,1126,isoladores,2565.0,1221.0,36.8,216.4,7963.52,165,345,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0227_V__1126__isoladores.png
DJI_20250911105212_0227_V__1127,val,DJI_20250911105212_0227_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0227_V.jpg,1127,isoladores,2723.0,1035.1,31.0,210.2,6516.2,159,339,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0227_V__1127__isoladores.png
DJI_20250911105212_0227_V__1129,val,DJI_20250911105212_0227_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105212_0227_V.jpg,1129,isoladores,2849.33,839.4,30.0,202.1,6063.0,159,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105212_0227_V__1129__isoladores.png
DJI_20250911105213_0228_V__1130,val,DJI_20250911105213_0228_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105213_0228_V.jpg,1130,isoladores,2852.0,838.6,30.0,200.1,6003.0,158,329,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105213_0228_V__1130__isoladores.png
DJI_20250911105213_0228_V__1131,val,DJI_20250911105213_0228_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105213_0228_V.jpg,1131,isoladores,2721.18,1038.9,31.0,203.55,6310.05,160,333,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105213_0228_V__1131__isoladores.png
DJI_20250911105213_0228_V__1133,val,DJI_20250911105213_0228_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105213_0228_V.jpg,1133,isoladores,2559.4,1221.6,36.0,212.66,7655.76,165,342,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105213_0228_V__1133__isoladores.png
DJI_20250911105214_0229_V__1135,val,DJI_20250911105214_0229_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0229_V.jpg,1135,isoladores,2855.0,836.9,30.4,202.1,6143.84,159,331,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0229_V__1135__isoladores.png
DJI_20250911105214_0229_V__1138,val,DJI_20250911105214_0229_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0229_V.jpg,1138,isoladores,2554.0,1223.5,37.0,215.5,7973.5,165,344,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0229_V__1138__isoladores.png
DJI_20250911105214_0229_V__1139,val,DJI_20250911105214_0229_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0229_V.jpg,1139,isoladores,2721.14,1039.5,30.0,203.14,6094.2,159,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0229_V__1139__isoladores.png
DJI_20250911105214_0230_V__1140,val,DJI_20250911105214_0230_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0230_V.jpg,1140,isoladores,2553.4,1221.0,34.6,212.9,7366.34,163,341,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0230_V__1140__isoladores.png
DJI_20250911105214_0230_V__1142,val,DJI_20250911105214_0230_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0230_V.jpg,1142,isoladores,2720.0,1034.3,32.0,208.3,6665.6,160,337,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0230_V__1142__isoladores.png
DJI_20250911105214_0230_V__1143,val,DJI_20250911105214_0230_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105214_0230_V.jpg,1143,isoladores,2857.9,838.75,33.99,205.35,6979.85,163,335,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105214_0230_V__1143__isoladores.png
DJI_20250911105215_0231_V__1146,val,DJI_20250911105215_0231_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105215_0231_V.jpg,1146,isoladores,2547.5,1219.0,31.5,214.0,6741.0,160,342,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105215_0231_V__1146__isoladores.png
DJI_20250911105215_0231_V__1147,val,DJI_20250911105215_0231_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105215_0231_V.jpg,1147,isoladores,2719.0,1039.2,30.0,205.76,6172.8,158,334,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105215_0231_V__1147__isoladores.png
DJI_20250911105215_0231_V__1148,val,DJI_20250911105215_0231_V,data/raw/tower_vision/v2026-04-16/extracted/imagens_torres_300/images/default/DJI_20250911105215_0231_V.jpg,1148,isoladores,2860.99,839.49,31.61,203.01,6417.15,161,332,64,data/synthetic/tower_vision/v2026-04-16/anomaly_controlled_v1/source_crops/val/DJI_20250911105215_0231_V__1148__isoladores.png
